,text,label
2705,"[ How, + how  ] do you look at  (( counting ))  credit cards? /",0
2706,isn't that funny? /,0
2707,"{F Oh, } really? /",0
2708,Why do they do that? /,0
2709,are you into the Cowboys? /,0
2710,"{F Oh, } yeah? /",0
2711,How about yourself? /,0
2712,Really? /,0
2713,# Is it? # /,0
2714,"[ Who-, + who's  ] that? /",0
2715,Notre Dame <laughter>? /,0
2716,this World League is coming in?  /,0
2717,"{F Uh, } that's getting ready to start up, right? /",0
2718,Have you followed that very much  /,0
2719,# Yeah? # /,0
2720,# You've played it then? # /,0
2721,Do you know where that is? /,0
2722,"{D Well, } {D you know, }  {E [ I + <laughter>.",0
2723,<Static> <<dots of static throughout paragraph>>  Don't you think that maybe that's why we had it this time?  /,0
2724,{C but } what did we do.  /,1
2725,"[ {C and, } + {C and } ] what were we trying to do.  /",1
2726,Who knows. /,1
2727,"{D Well, } do you have anything else you want to say on this? /",0
2728,"You didn't try [ re-, + rewallpapering?  ]  /",0
2729,Did you use a textured paint  /,0
2730,"{D Well, } did you get good results? /",0
2731,"{C But } [ it just didn't, + [ it didn't, + it didn't  ]  ] cover it? /",0
2732,Was it like a primer? /,0
2733,"[ Have you, + have you  ] tried getting outside estimates to see what it costs to have something painted? /",0
2734,"[ have you, + have you  ] tried matching paint lately? /",0
2735,"{C so, } #",0
2736,have you had problems getting colors to match? /,0
2737,"{C so } what's your, - /",0
2738,what's the solution then? /,0
2739,"{D Well, } at least you'll get very good at it, right? /",0
2740,"{F Huh. }  She painted the insides dark blue and then the trim,",0
2741,"{D Well, } {F uh, } what about the lighting?  /",0
2742,Did it make a big difference? /,0
2743,"the  color doesn't really matter [ for, + ]  because you have that light. /",0
2744,do you own your house? /,0
2745,"I don't know if you have been up here,  /",0
2746,"Besides, [ [ it's, + {D you know, } <noise> it's  not, ] + it's not  ] Richardson. Is it?  /",0
2747,It's still considered Garland. /,0
2748,<<Back to talking on phone>> How does that sound? /,0
2749,"-- {C and, } {F uh, } <Noise> {C cause. }  Have you been back to the Perry Homes, back here? /",0
2750,What a trap. {F Huh. } /,0
2751,What are you guys having for Christmas? /,0
2752,"{F Oh, } you're not. /",0
2753,"{F Oh, } you are -- /",0
2754,"{F Oh, } really. /",0
2755,"[ Is that, + is that ] hard? /",0
2756,"{F Oh, } really. /",0
2757,"{F Oh, } {D well, } does a boar taste just like regular ham? /",0
2758,# Does it. # /,0
2759,"{F Oh, } {D well, } how many people are you planning on serving at Christmas? /",0
2760,"[ [ what's, + what's ] + what's ] your mother cooking for Christmas <talking>,  /",0
2761,what is brisket? /,0
2762,Brisket?  /,0
2763,"{D Well, } <throat_clearing> what else do you serve with your pig? /",0
2764,"{F Oh, } do you? /",0
2765,"{F Oh, } really. /",0
2766,<Throat_clearing>  What is your handicap? /,0
2767,"Do you have, {F uh, } long waits, {F uh, } to get on the course? /",0
2768,"<Cough> That's some cold golf too, isn't it? /",0
2769,Are you sure you guys aren't having the bad weather? /,0
2770,Ready to talk? /,0
2771,Did you have a special program on your computer to do that  /,0
2772,"{C or } was this just your own design of, -/",0
2773,"do you all, {F uh, } have a budget? /",0
2774,"# {C so, } that's not a good # way to <laughter>, -/",0
2775,"[ # Where there's a will, # +",0
2776,"[ {C So } what, +",0
2777,"{F Uh, } what do you think? /",0
2778,"{C and, } {F uh, } [ why, + why  ] do we let this happen. /",1
2779,"{E I mean } if you could legislate something, what would you legislate? /",0
2780,"{F Oh, } is that right?  /",0
2781,Have you ever gotten one of those calls that is either generated by a computer or somebody going down a list  /,0
2782,"[ Is, + is ] that one that you're talking about. -/",0
2783,{D Well } what else? /,0
2784,is our five minutes up? /,0
2785,<Laughter> Have you been talking to males?  /,0
2786,Do you work outside the home? /,0
2787,Do you have children? /,0
2788,"Where do you think this is going in the future,  /",0
2789,"{E I mean, } do you think things are going to change,  /",0
2790,{C or } are we going to keep having to try to juggle all of this? /,0
2791,"What do you think,  /",0
2792,"do you think we are,",0
2793,((   ))  How big is Provo? /,0
2794,"That a little town [ or, + or  ] a bigger city? /",0
2795,I thought maybe it was you <laughter>. /,0
2796,Do you have any? /,0
2797,"{C So } [ do you, + what do you  ] think is good about the schools? /",0
2798,"{C But } do you think that there should be, {F um, } nationwide, {F um, } curriculum? /",0
2799,Did you go to school in Plano? /,0
2800,Through high school. /,0
2801,Do you exercise a lot? /,0
2802,Is mowing the lawn a new exercise <laughter>? /,0
2803,"{F Oh, } really. /",0
2804,"[ You're in, + you're living in  ] the Castle Park area? /",0
2805,Did you really? /,0
2806,"{C And } that area, is it changing back again?  /",0
2807,you know where the little bridge is on North Oak Cliff Boulevard? /,0
2808,"{D Now, }  why couldn't your wife run around the golf course?  /",0
2809,Is that not good? /,0
2810,"How do you feel about them, {E I mean, } since you've --",0
2811,"{C But, } {D you know, } what if. /",1
2812,"{D Well, } this is a good subject, isn't it? /",0
2813,"{F Uh, }  what do you want to concentrate on. /",0
2814,"{D Well } how did they feel about [ the, +   {F uh, } the ] United States [ interven-, +  intervening ] <barking>  with Patriot missiles,  /",0
2815,do they call it the barrio down there. /,0
2816,"No, {F huh, }  /",0
2817,there's a lot of crime? /,0
2818,"{C But, } {F uh, } what do you think about the mess  [ that's, + ]  we've  created in Iraq? /",0
2819,"Can you imagine if someone started bombing your neighborhood, /",1
2820,"# {C and } # you knew this,  /",1
2821,{D Well } you know what I was hoping?  /,1
2822,"{C And, } {F um, } do you like classic rock,  or modern rock, or which kind? /",0
2823,not a seventies baby.  /,0
2824,"Is it disco,  /",0
2825,"{C And, } how about the Rolling Stones? /",0
2826,"How about, {F um, } Pink Floyd? /",0
2827,"[ What, +  what ] kind of heavy metal  are we talking about?  /",0
2828,"Why,  /",0
2829,have you heard of them? /,0
2830,<Laughter> Is that the kind of music that you like? /,0
2831,"Like, Queen's Reich, if you ever heard of them. /",0
2832,"Don't they have a, - /",0
2833,"let's see, the one that they have  [ the, + the ] whole opera singing in the background. /",0
2834,Of the Stones? /,0
2835,"{C But, } [ did, +  did ] you go see that new Doors movie? /",0
2836,Have you seen it yet? /,0
2837,Was it really good? /,0
2838,"[ Did, +  did ] you go to college? /",0
2839,"<Laughter> Can you imagine [ the, +   {D like } a ] big picture of John Travolta,  ta-da, what is it SATURDAY NIGHT FEVER?  /",0
2840,"{F Uh } [ what, +  what ] are you doing?  /",0
2841,Do you have a family? /,0
2842,"{D So, } who is your favorite football team? /",0
2843,<<Pause>> What's that? /,0
2844,Yeah? /,0
2845,"Who's,",0
2846,Who's their quarterback? /,0
2847,Who was the quarterback? /,0
2848,"[ Did they, + were they ] able to draft anybody this year? /",0
2849,"{D Well, } when is the,",0
2850,"[ hasn't, + has ] the N F L draft even gone yet? /",0
2851,you remember when Archie Manning was a quarterback? /,0
2852,# Did you get to watch any of their games? # /,0
2853,{F Um. }  Do you watch it every Sunday? /,0
2854,"Did you ever get to watch any of the, {F uh, } New Orleans games? /",0
2855,"(( We beat ))  Buffalo [ in, + in, ] {F uh, } was it third of December?  /",0
2856,<laughter> Do you do anything on a regular basis? /,0
2857,"when you go over there does it bother you  in terms of how things are arranged, either at the Dallas location or  the Spring Creek, in terms of, [ there's so  much, +  it's so much ] of a weight orientation,  weight lifting, et cetera. /",0
2858,{C Or } is that what your   into  /,0
2859,how'd you do that?  /,0
2860,In aerobics? /,0
2861,What'd they do for that?  /,0
2862,Did they have to cast it? /,0
2863,"{C So, }  {E I mean, } are you, in terms of other things, [ like, +   like, ] not running, but playing a little bit of tennis,  [ or + ] can you not do stuff like that at all? /",0
2864,"one thing that I like, {D like } swimming, you like that a lot? /",0
2865,do you like to exercise because you want to or because you have to? /,0
2866,"{D Well, } you're walking okay  now obviously,  /",0
2867,"{D Well, } anything else about exercise we can talk about. /",0
2868,what do you usually wear to work? <laughter>. /,0
2869,How about you? /,0
2870,What about the mini skirt? /,0
2871,"{D So } what do you, {F uh, } think is [ the, + {F uh, } the  ] worst culprit for air pollution? /",0
2872,"{D Well, } what kind of vacations do you like to take?   ((   )) . /",0
2873,Where have you gone there? /,0
2874,# Where have you been? # /,0
2875,# You lived in Africa? # /,0
2876,"{D like, } would you go over and  spend a lot of time in one place, or travel to whole bunch of different places in one week? /",0
2877,How did you like Africa? /,0
2878,What type of work? /,0
2879,{C So } is there any place you would try to talk me into going to <laughter>? /,0
2880,do you know who he is? /,0
2881,"have you ever heard of George Winston,  /",0
2882,"[ [ [ Are, +  d-, ] +  are you, ] + do   you ] play the piano,  /",0
2883,I don't know if you've heard Neurotic Collection. /,0
2884,Isn't that nice.  /,0
2885,Were you in the band? /,0
2886,"what's his name,  plays the trumpet.  /",0
2887,Did you like them? /,0
2888,"{D So } what type, Simply Red,  /",0
2889,Is it just instrumental? /,0
2890,where are you? /,0
2891,You're going to Commerce? /,0
2892,For East Texas or something? /,0
2893,For colleges? /,0
2894,"[ What, + what ] do you do? /",0
2895,Are you going to go to East Texas for that? /,0
2896,{C And } this is the man that was in front of you? /,0
2897,"{C and } it's like, do you really feel that sure about, -/",1
2898,"{D Well, } Hal, [ what's, + {F uh, } what's  ] crime like in Dallas? /",0
2899,"[ What, + what  ] do you think can prevent crime? /",0
2900,What happens if we lose worse. /,1
2901,"[ What are, +  what does ] your city have for gun control if anything? /",0
2902,do you vote regular? <TV> <Baby>. /,0
2903,"{F Oh, } you haven't? /",0
2904,"[ by, +  what do you mean by ]  liberal, {F um. } /",0
2905,"{F Oh, } you don't? /",0
2906,"{F Uh, } [ what's the main, +   what's the main ] difference between Republicans and  Democrats? /",0
2907,{C and } you vote for the Democrats  /,0
2908,Usually. /,0
2909,{D so } have you ever voted at all? /,0
2910,You haven't? /,0
2911,How old are you? /,0
2912,Do you know what I mean? /,0
2913,wasn't it a woman. /,0
2914,"didn't he have a woman,  /",0
2915,"# {D So } [ what do you think about, +   # {F uh, } what do you think about ] what you see on T V about them, like in the news or on the ads,  /",0
2916,You don't? /,0
2917,You didn't get any government classes? /,0
2918,"{D well }   what do you believe in,  /",1
2919,"what do you believe in,  /",1
2920,"[ how would it, +  [ how, +  what  kind of stuff ]   [ would they, +  would you ] ]   like them to do so [ that, +  that ] you would know more about it.  /",0
2921,Like send stuff in the mail or have it at the library  /,0
2922,{F Oh } do you?  /,0
2923,"# {C Or } [ do you  # just not, + do you ]  feel like it's not really going to make that much difference if you don't vote  /",0
2924,"{E I mean, } [ what is, +  what effect does ]  that have on him running for president.  /",1
2925,Do you know what I mean? /,0
2926,Do you know what I'm saying? /,0
2927,# {D Well } what did you think # of Reagan as a president? /,0
2928,"Do you think he won from Carter <beep>  because of [ the, +  {F um, } the ] hostages that were held at that time? /",0
2929,Did you?  /,0
2930,"that's been about ten years ago, right? /",0
2931,You did?  /,0
2932,"Have you heard stuff about  him lately,  /",0
2933,do you know what he's doing? /,0
2934,"You remember when he was in  office he did a lot of stuff for the Middle East, for pe-, -/",0
2935,Okay? /,0
2936,What kind of books do you like to read? /,0
2937,How about you? /,0
2938,What was the last book you read? /,0
2939,Really? /,0
2940,Really? /,0
2941,"Have you ever read, {F uh, } or heard of the book THIS PRESENT DARKNESS? /",0
2942,"[ Which, + what ] book have you read that is along those lines,",0
2943,"{D Well, } how about who, -/",0
2944,Do you know who it was about? /,0
2945,You're not  (( ridged ))  right? /  *[[spelling: rigid]],0
2946,How many people do you supervise? /,0
2947,Do you like your job? /,0
2948,Do you have # a family? /,0
2949,Do you like it? /,0
2950,Were you here during the hailstorm two years ago? /,0
2951,Really?   /,0
2952,And Colorado Springs? /,0
2953,isn't it? /,0
2954,{C So } you have a [ child --,0
2955,"How about you,  /",0
2956,do you have any children? /,0
2957,Are you?  /,0
2958,Where are --,0
2959,"{F uh, } are you going to, {F uh, } put your son in child care in [ a, + a ] year or  two? /",0
2960,"I don't know what it's like around, {F uh, } Hattiesburg. /",0
2961,"{C so } I guess that's all I have to do, right <laughter>. /",0
2962,I wonder how long it's going to be on for. /,0
2963,do you know? /,0
2964,Have they done that in Garland? /,0
2965,Is that right? /,0
2966,What next? /,1
2967,Himself and her? /,0
2968,"I know, how we  ((   )) [ and + ] straighten up all these twisted people before they do something terrible, /",1
2969,Is that right? /,0
2970,Remember that? /,0
2971,Is that right? /,0
2972,"can you believe it,  /",1
2973,isn't that weird? /,0
2974,"Cindy, have you seen DANCES WITH WOLVES? /",0
2975,Have you? /,0
2976,the length isn't too long? /,0
2977,Really. /,0
2978,Really. /,0
2979,really. /,0
2980,What have you seen lately? /,0
2981,Really. /,0
2982,Yeah. /,0
2983,Do you have children? /,0
2984,{C And } you? /,0
2985,What about you? /,0
2986,Have you? /,0
2987,"{F Um, } {C so } do you have a personal computer? /",0
2988,What kind do you have? /,0
2989,"What a change, huh? /",0
2990,Yeah? /,0
2991,"[ You do run in-, +",0
2992,Which program did you use?   /,0
2993,Did  you use Word Perfect? /,0
